GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022200364,72,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,5,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,0,176,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,179,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,9,23,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,71,86,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,192,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,8,18,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,47,73,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,291,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,1,49,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,312,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,11,44,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,113,161,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,367,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,7,45,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,112,45,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,380,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,6,41,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-50,74,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,402,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,5,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,85,235,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,498,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,6,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,501,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,167,35,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,574,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,4,34,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,123,161,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200364,618,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,0,13,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,50,79,1,1,20221207,BKN,CHA
Shot Chart Detail,0022200380,119,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,2,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-5,65,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,222,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,7,24,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,236,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,6,37,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,142,209,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,350,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,10,24,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,97,56,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,354,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,9,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,158,204,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,361,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,9,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,256,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,378,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,7,52,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,151,194,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,462,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,1,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,3,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,529,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,8,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-42,256,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,533,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,8,3,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200380,575,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,4,39,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,75,164,1,1,20221209,BKN,ATL
Shot Chart Detail,0022200403,18,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,10,55,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,172,183,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200403,81,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,5,42,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-126,227,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200403,174,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,11,39,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,41,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200403,202,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,8,24,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,7,109,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200403,219,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,7,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,159,195,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200403,244,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,6,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-114,136,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200403,252,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,6,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,25,1,1,20221212,WAS,BKN
Shot Chart Detail,0022200433,58,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,7,7,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-114,104,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,90,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,3,11,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-146,35,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,164,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,11,19,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,29,96,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,203,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,8,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,138,222,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,338,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,11,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,143,132,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,379,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,8,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,249,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,510,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,9,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,21,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,516,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,8,48,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,10,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,536,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,6,58,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-110,57,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,540,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,6,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,110,181,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,588,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,1,51,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,113,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,598,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,0,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,1,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200433,622,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,56,263,1,1,20221216,TOR,BKN
Shot Chart Detail,0022200447,60,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,7,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,100,168,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,172,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,11,46,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,27,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,213,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,7,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,220,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,7,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,214,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,223,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,6,26,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,26,138,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,322,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-146,228,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,328,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,11,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-109,265,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,335,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,9,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,7,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,404,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,4,44,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,10,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,499,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,164,216,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,502,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-98,243,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,519,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,8,22,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,12,1,1,20221218,DET,BKN
Shot Chart Detail,0022200447,544,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,6,52,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,119,130,1,1,20221218,DET,BKN
Shot Chart Detail,0022200483,61,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,6,28,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-167,184,1,1,20221223,BKN,MIL
Shot Chart Detail,0022200483,511,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,11,26,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,222,1,1,20221223,BKN,MIL
Shot Chart Detail,0022200483,533,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,9,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,2,1,1,20221223,BKN,MIL
Shot Chart Detail,0022200483,575,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,6,44,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-70,79,1,1,20221223,BKN,MIL
Shot Chart Detail,0022200483,592,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,4,30,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-82,63,1,1,20221223,BKN,MIL
Shot Chart Detail,0022200483,612,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,3,7,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,242,1,1,20221223,BKN,MIL
Shot Chart Detail,0022200498,17,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,10,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,168,134,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,269,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,3,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-224,120,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,281,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,2,15,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,214,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,285,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,1,47,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-67,245,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,298,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,0,21,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,175,221,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,306,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,11,46,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-221,149,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,501,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,11,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,163,29,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,507,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-158,136,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,510,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,15,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,2,314,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,591,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,3,27,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-22,210,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200498,607,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,2,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,2,1,1,20221226,CLE,BKN
Shot Chart Detail,0022200517,21,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,9,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-172,184,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,24,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,9,13,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,164,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,112,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,0,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,15,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,346,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,8,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-137,223,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,399,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,5,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-22,74,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,490,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,10,21,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,129,4,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,492,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,9,45,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,134,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,495,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,9,21,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,162,230,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,545,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,5,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,38,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,554,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,5,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,25,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200517,570,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,3,19,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,18,122,1,1,20221228,ATL,BKN
Shot Chart Detail,0022200539,14,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,11,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,76,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,5,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,12,75,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,160,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,11,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-148,205,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,289,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,3,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,22,93,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,307,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,1,54,Made Shot,Fadeaway Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,78,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,321,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,1,0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,29,72,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,336,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,0,3,Made Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-75,62,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,390,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,7,7,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,140,99,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,393,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,6,30,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,17,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,583,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,4,35,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,116,235,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200539,585,202681,Kyrie Irving,1610612751,Brooklyn Nets,4,4,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,216,1,1,20221231,CHA,BKN
Shot Chart Detail,0022200555,42,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,8,42,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,9,117,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,46,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,8,24,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,1,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,61,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,6,55,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,156,200,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,75,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,5,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,85,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,5,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,194,167,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,94,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,4,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,15,256,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,171,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,10,43,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,25,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,191,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,8,52,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,301,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,2,3,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,26,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,378,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,9,17,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-18,261,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200555,470,202681,Kyrie Irving,1610612751,Brooklyn Nets,3,1,42,Made Shot,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-65,26,1,1,20230102,BKN,SAS
Shot Chart Detail,0022200570,11,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,11,18,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,76,1,1,20230104,CHI,BKN
Shot Chart Detail,0022200570,74,202681,Kyrie Irving,1610612751,Brooklyn Nets,1,5,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-5,101,1,1,20230104,CHI,BKN
Shot Chart Detail,0022200570,202,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,8,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,110,47,1,1,20230104,CHI,BKN
Shot Chart Detail,0022200570,249,202681,Kyrie Irving,1610612751,Brooklyn Nets,2,5,16,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,58,1,1,20230104,CHI,BKN
